Summary;Error Type;Error Scope;Comment;Mode of Demise;Mode of Demise_P;Mode of Demise_TP;Mode of Demise_FP;Mode of Demise_FN;Mode of Demise_TN;Victim;Victim_P;Victim_TP;Victim_FP;Victim_FN;Victim_TN;Perpetrator;Perpetrator_P;Perpetrator_TP;Perpetrator_FP;Perpetrator_FN;Perpetrator_TN;Classification;Reason;Presentation mode;Narrator POV;words
Iphigenia, having been sacrificed by her father Agamemnon, finds herself in the Fields of Asphodel, where she meets Queen Persephone and the Fates - Clotho, Lachesis, and Atropos. The Fates offer Iphigenia three options: to re-spin her past and become a smith's daughter, to extend her life and marry Achilles, or to exact revenge on those who wronged her. Each option presents a different reality, but all ultimately lead to pain and suffering for those around her. In the end, Iphigenia chooses Atropos' offer of revenge, seeking satisfaction in the downfall of those responsible for her death, including her father's murder at the hands of Aegisthus and Clytemnestra.;False negative;Question Answering;;curse/revenge;;0;0;1;0;Agamemnon;;0;0;1;0;Iphigenia;;0;0;1;0;Incorrect;All three elements have FP or FN.;indirect thought;third;1111
Iphigenia, having been sacrificed by her father Agamemnon, finds herself in the Fields of Asphodel, where she meets Queen Persephone and the Fates - Clotho, Lachesis, and Atropos. The Fates offer Iphigenia three options: to re-spin her past and become a smith's daughter, to extend her life and marry Achilles, or to exact revenge on those who wronged her. Each option presents a different reality, but all ultimately lead to pain and suffering for those around her. In the end, Iphigenia chooses Atropos' offer of revenge, seeking satisfaction in the downfall of those responsible for her death, including her father's murder at the hands of Aegisthus and Clytemnestra.;False negative;Question Answering;;manipulation;murder;0;1;1;0;Agamemnon;Agamemnon;1;0;0;0;Clytemnestra;Clytemnestra;1;0;0;0;Correct;All three elements have FP or FN.;indirect thought;third;1111
Iphigenia, having been sacrificed by her father Agamemnon, finds herself in the Fields of Asphodel, where she meets Queen Persephone and the Fates - Clotho, Lachesis, and Atropos. The Fates offer Iphigenia three options: to re-spin her past and become a smith's daughter, to extend her life and marry Achilles, or to exact revenge on those who wronged her. Each option presents a different reality, but all ultimately lead to pain and suffering for those around her. In the end, Iphigenia chooses Atropos' offer of revenge, seeking satisfaction in the downfall of those responsible for her death, including her father's murder at the hands of Aegisthus and Clytemnestra.;False negative;Question Answering;;curse/revenge;;0;0;1;0;Agamemnon;;0;0;1;0;Atropos;;0;0;1;0;Incorrect;All three elements have FP or FN.;indirect thought;third;1111
A skilled explorer, seeking ancient relics, uses minor magic and investigation to locate the fabled Minotaur labyrinth within an enchanted cave system. Upon entering the maze, they navigate through stone corridors, hearing occasional sounds that they dismiss as imagination. The explorer discovers a wooden door leading to a pocket dimension resembling an idyllic farm, but soon finds themselves in a large house with furniture made for a giant. There, they encounter Asterion, the Minotaur, who is alive despite legends claiming he was slain. Asterion, driven by thousands of years of isolation and rut, sees the explorer as a mate rather than prey and proceeds to rape them, ignoring their pleas for mercy. After the brutal act, Asterion tends to the explorer's wounds and holds them close, leaving them feeling invaded and defiled.;False negative;Summary;;being eaten;;0;0;1;0;humans;;0;0;1;0;Asterion;;0;0;1;0;Incorrect;Errors but no TPs.;narrator;second;979
"In the midst of the Greek invasion of Troy, Cassandra clings to a statue of Athena in a temple, praying for protection from the deceitful Greeks. However, her prayers are disrupted by Ajax, who approaches and ultimately rapes her despite her desperate pleas for mercy. As she is being assaulted, Cassandra's mind escapes to memories of the once-great city of Troy, with its rich trade ships and majestic buildings, now burning in flames. The story concludes with Cassandra's death on Athena's altar, and a transformation, as she becomes """"the flame"""" - a symbol of wrath and destruction.""";Generic character death;Summary;;slaying;;0;0;1;0;unspecified;;0;0;0;1;unspecified;;0;0;0;1;Incorrect;Errors but no TPs.;narrator;first;560
"In the midst of the Greek invasion of Troy, Cassandra clings to a statue of Athena in a temple, praying for protection from the deceitful Greeks. However, her prayers are disrupted by Ajax, who approaches and ultimately rapes her despite her desperate pleas for mercy. As she is being assaulted, Cassandra's mind escapes to memories of the once-great city of Troy, with its rich trade ships and majestic buildings, now burning in flames. The story concludes with Cassandra's death on Athena's altar, and a transformation, as she becomes """"the flame"""" - a symbol of wrath and destruction.""";Generic character death;Summary;;burning;;0;0;1;0;unspecified;;0;0;0;1;unspecified;;0;0;0;1;Incorrect;Errors but no TPs.;narrator;first;560
"In the midst of the Greek invasion of Troy, Cassandra clings to a statue of Athena in a temple, praying for protection from the deceitful Greeks. However, her prayers are disrupted by Ajax, who approaches and ultimately rapes her despite her desperate pleas for mercy. As she is being assaulted, Cassandra's mind escapes to memories of the once-great city of Troy, with its rich trade ships and majestic buildings, now burning in flames. The story concludes with Cassandra's death on Athena's altar, and a transformation, as she becomes """"the flame"""" - a symbol of wrath and destruction.""";False positive;Summary;Nice for error analysis: Metaphorical death;;rape and killing;0;1;0;0;;Cassandra;0;1;0;0;;Ajax;0;1;0;0;Incorrect;All three elements have FP or FN.;;;560
The narrator, Medusa, lives with a human man for many years, hiding her true reptilian form from him. As he ages and his health declines, he eventually discovers her secret but is not repelled by it. In fact, he finds her snakes beautiful and asks to see her eyes, which shine like mother of pearl. With his dying breath, he thanks Medusa for a life well-lived and a painless death, and turns into stone as he passes away. Despite her grief, Medusa feels her heart is light, knowing she will see him again in the afterlife and that their love has given her the strength to carry on.;False negative;Summary;;petrification;;0;0;1;0;Perseus;;0;0;1;0;Medusa;;0;0;1;0;Incorrect;All three elements have FP or FN.;narrator;first;5714
The narrator, Medusa, lives with a human man for many years, hiding her true reptilian form from him. As he ages and his health declines, he eventually discovers her secret but is not repelled by it. In fact, he finds her snakes beautiful and asks to see her eyes, which shine like mother of pearl. With his dying breath, he thanks Medusa for a life well-lived and a painless death, and turns into stone as he passes away. Despite her grief, Medusa feels her heart is light, knowing she will see him again in the afterlife and that their love has given her the strength to carry on.;False negative;Question Answering;;petrification;;0;0;1;0;Theofylaktos;Medusa's human partner;1;0;0;0;Medusa;;0;0;1;0;Partially Correct;Errors in: Perpetrator (FP or FN), Mode of Demise (FP or FN) with at least one TP;narrator;first;5714
After Zeus took over, he destroyed the original human race created by the Titans and made his own, but they were flawed. The first batch stayed babies for 100 years then died, and the second batch was violent towards each other. Prometheus gave them fire despite Zeus' refusal, leading to his punishment. As a further punishment, Zeus created Pandora, who released evil plagues into the world when she opened her jar/box. The mortals were plagued by sickness and famine, prompting Zeus to decide on a flood to destroy humanity. However, Prometheus warned his son Deucalion, who survived the flood with his wife Pyrrha and eventually repopulated the earth by throwing rocks that Zeus turned into people.;False negative;Summary;;unspecified;;0;0;0;1;Heracles' music teacher;;0;0;1;0;Heracles;;0;0;1;0;Incorrect;Errors but no TPs.;narrator;first;4950
After Zeus took over, he destroyed the original human race created by the Titans and made his own, but they were flawed. The first batch stayed babies for 100 years then died, and the second batch was violent towards each other. Prometheus gave them fire despite Zeus' refusal, leading to his punishment. As a further punishment, Zeus created Pandora, who released evil plagues into the world when she opened her jar/box. The mortals were plagued by sickness and famine, prompting Zeus to decide on a flood to destroy humanity. However, Prometheus warned his son Deucalion, who survived the flood with his wife Pyrrha and eventually repopulated the earth by throwing rocks that Zeus turned into people.;False negative;Summary;;slashing head off;;0;0;1;0;Hydra;;0;0;1;0;Heracles;;0;0;1;0;Incorrect;All three elements have FP or FN.;narrator;first;4950
After Zeus took over, he destroyed the original human race created by the Titans and made his own, but they were flawed. The first batch stayed babies for 100 years then died, and the second batch was violent towards each other. Prometheus gave them fire despite Zeus' refusal, leading to his punishment. As a further punishment, Zeus created Pandora, who released evil plagues into the world when she opened her jar/box. The mortals were plagued by sickness and famine, prompting Zeus to decide on a flood to destroy humanity. However, Prometheus warned his son Deucalion, who survived the flood with his wife Pyrrha and eventually repopulated the earth by throwing rocks that Zeus turned into people.;False negative;Summary;;being shot;;0;0;1;0;Chiron;;0;0;1;0;Heracles;;0;0;1;0;Incorrect;All three elements have FP or FN.;narrator;first;4950
After Zeus took over, he destroyed the original human race created by the Titans and made his own, but they were flawed. The first batch stayed babies for 100 years then died, and the second batch was violent towards each other. Prometheus gave them fire despite Zeus' refusal, leading to his punishment. As a further punishment, Zeus created Pandora, who released evil plagues into the world when she opened her jar/box. The mortals were plagued by sickness and famine, prompting Zeus to decide on a flood to destroy humanity. However, Prometheus warned his son Deucalion, who survived the flood with his wife Pyrrha and eventually repopulated the earth by throwing rocks that Zeus turned into people.;Generic character death;Summary;;unspecified;;0;0;0;1;a centaur;;0;0;1;0;Heracles;;0;0;1;0;Incorrect;Errors but no TPs.;narrator;first;4950
After Zeus took over, he destroyed the original human race created by the Titans and made his own, but they were flawed. The first batch stayed babies for 100 years then died, and the second batch was violent towards each other. Prometheus gave them fire despite Zeus' refusal, leading to his punishment. As a further punishment, Zeus created Pandora, who released evil plagues into the world when she opened her jar/box. The mortals were plagued by sickness and famine, prompting Zeus to decide on a flood to destroy humanity. However, Prometheus warned his son Deucalion, who survived the flood with his wife Pyrrha and eventually repopulated the earth by throwing rocks that Zeus turned into people.;Generic character death;Summary;;being shot;;0;0;1;0;a centaur Nesso's;;0;0;1;0;Heracles;;0;0;1;0;Incorrect;All three elements have FP or FN.;narrator;first;4950
After Zeus took over, he destroyed the original human race created by the Titans and made his own, but they were flawed. The first batch stayed babies for 100 years then died, and the second batch was violent towards each other. Prometheus gave them fire despite Zeus' refusal, leading to his punishment. As a further punishment, Zeus created Pandora, who released evil plagues into the world when she opened her jar/box. The mortals were plagued by sickness and famine, prompting Zeus to decide on a flood to destroy humanity. However, Prometheus warned his son Deucalion, who survived the flood with his wife Pyrrha and eventually repopulated the earth by throwing rocks that Zeus turned into people.;False negative;Summary;;snake bite;;0;0;1;0;Eurydice;;0;0;1;0;---;;0;0;0;1;Incorrect;Errors but no TPs.;narrator;first;4950
After Zeus took over, he destroyed the original human race created by the Titans and made his own, but they were flawed. The first batch stayed babies for 100 years then died, and the second batch was violent towards each other. Prometheus gave them fire despite Zeus' refusal, leading to his punishment. As a further punishment, Zeus created Pandora, who released evil plagues into the world when she opened her jar/box. The mortals were plagued by sickness and famine, prompting Zeus to decide on a flood to destroy humanity. However, Prometheus warned his son Deucalion, who survived the flood with his wife Pyrrha and eventually repopulated the earth by throwing rocks that Zeus turned into people.;False negative;Summary;;tearing to pieces;;0;0;1;0;Orpheus;;0;0;1;0;followers of the Dionysus cult;;0;0;1;0;Incorrect;All three elements have FP or FN.;narrator;first;4950
After Zeus took over, he destroyed the original human race created by the Titans and made his own, but they were flawed. The first batch stayed babies for 100 years then died, and the second batch was violent towards each other. Prometheus gave them fire despite Zeus' refusal, leading to his punishment. As a further punishment, Zeus created Pandora, who released evil plagues into the world when she opened her jar/box. The mortals were plagued by sickness and famine, prompting Zeus to decide on a flood to destroy humanity. However, Prometheus warned his son Deucalion, who survived the flood with his wife Pyrrha and eventually repopulated the earth by throwing rocks that Zeus turned into people.;False negative;Question Answering;;drought/famine;;0;0;1;0;mortals;;0;0;1;0;---;;0;0;0;1;Incorrect;Errors but no TPs.;narrator;first;4950
After Zeus took over, he destroyed the original human race created by the Titans and made his own, but they were flawed. The first batch stayed babies for 100 years then died, and the second batch was violent towards each other. Prometheus gave them fire despite Zeus' refusal, leading to his punishment. As a further punishment, Zeus created Pandora, who released evil plagues into the world when she opened her jar/box. The mortals were plagued by sickness and famine, prompting Zeus to decide on a flood to destroy humanity. However, Prometheus warned his son Deucalion, who survived the flood with his wife Pyrrha and eventually repopulated the earth by throwing rocks that Zeus turned into people.;False negative;Question Answering;;flood;;0;0;1;0;mortals;;0;0;1;0;Zeus;;0;0;1;0;Incorrect;All three elements have FP or FN.;narrator;first;4950
After Zeus took over, he destroyed the original human race created by the Titans and made his own, but they were flawed. The first batch stayed babies for 100 years then died, and the second batch was violent towards each other. Prometheus gave them fire despite Zeus' refusal, leading to his punishment. As a further punishment, Zeus created Pandora, who released evil plagues into the world when she opened her jar/box. The mortals were plagued by sickness and famine, prompting Zeus to decide on a flood to destroy humanity. However, Prometheus warned his son Deucalion, who survived the flood with his wife Pyrrha and eventually repopulated the earth by throwing rocks that Zeus turned into people.;False positive;Question Answering;;;died after 100 years;0;1;0;0;;first batch of humans;1;0;0;0;;-;0;0;0;1;Partially Correct;Errors in: Mode of Demise (FP or FN) with at least one TP;;;4950
After Zeus took over, he destroyed the original human race created by the Titans and made his own, but they were flawed. The first batch stayed babies for 100 years then died, and the second batch was violent towards each other. Prometheus gave them fire despite Zeus' refusal, leading to his punishment. As a further punishment, Zeus created Pandora, who released evil plagues into the world when she opened her jar/box. The mortals were plagued by sickness and famine, prompting Zeus to decide on a flood to destroy humanity. However, Prometheus warned his son Deucalion, who survived the flood with his wife Pyrrha and eventually repopulated the earth by throwing rocks that Zeus turned into people.;Generic character death;Summary;;;;0;0;0;1;babies;;0;0;1;0;;;0;0;0;1;Incorrect;Errors;narrator;first;4950
Perball, after being tricked by a fake Gorgon head, confronts the real creature again at her temple. Despite his attempts to defeat her using stealth and strategy, the Gorgon proves formidable, killing Perball's soldiers with ease. However, Perball ultimately manages to behead the Gorgon, only to discover that it was actually a piglet in disguise. The piglet is rescued by its mother, Clardusa, who heals its wounds, but Perball attacks them and is thwarted by Pegasus. After a fierce battle, Perball incapacitates Pegasus and throws his sword at Clardusa, hitting her wing and causing her to flee into the forest with Chyroar.;Generic character death;Summary;;petrification;;0;0;1;0;villagers;;0;0;1;0;Anithea/Clardusa;;0;0;1;0;Incorrect;All three elements have FP or FN.;narrator;third;2135
Perball, after being tricked by a fake Gorgon head, confronts the real creature again at her temple. Despite his attempts to defeat her using stealth and strategy, the Gorgon proves formidable, killing Perball's soldiers with ease. However, Perball ultimately manages to behead the Gorgon, only to discover that it was actually a piglet in disguise. The piglet is rescued by its mother, Clardusa, who heals its wounds, but Perball attacks them and is thwarted by Pegasus. After a fierce battle, Perball incapacitates Pegasus and throws his sword at Clardusa, hitting her wing and causing her to flee into the forest with Chyroar.;False negative;Summary;;petrification;;0;0;1;0;warriors;;0;0;1;0;Anithea/Clardusa;;0;0;1;0;Incorrect;All three elements have FP or FN.;narrator;third;2135
Perball, after being tricked by a fake Gorgon head, confronts the real creature again at her temple. Despite his attempts to defeat her using stealth and strategy, the Gorgon proves formidable, killing Perball's soldiers with ease. However, Perball ultimately manages to behead the Gorgon, only to discover that it was actually a piglet in disguise. The piglet is rescued by its mother, Clardusa, who heals its wounds, but Perball attacks them and is thwarted by Pegasus. After a fierce battle, Perball incapacitates Pegasus and throws his sword at Clardusa, hitting her wing and causing her to flee into the forest with Chyroar.;False positive;Question Answering;;;killing with ease;0;1;0;0;;Perball's soldiers;0;1;0;0;Gorgon;;0;1;0;0;Incorrect;All three elements have FP or FN.;;;2135
Perball, after being tricked by a fake Gorgon head, confronts the real creature again at her temple. Despite his attempts to defeat her using stealth and strategy, the Gorgon proves formidable, killing Perball's soldiers with ease. However, Perball ultimately manages to behead the Gorgon, only to discover that it was actually a piglet in disguise. The piglet is rescued by its mother, Clardusa, who heals its wounds, but Perball attacks them and is thwarted by Pegasus. After a fierce battle, Perball incapacitates Pegasus and throws his sword at Clardusa, hitting her wing and causing her to flee into the forest with Chyroar.;False positive;Question Answering;;;beheading;0;1;0;0;;piglet in disguise;0;1;0;0;;Perball;0;1;0;0;Incorrect;All three elements have FP or FN.;;;2135
Perball, after being tricked by a fake Gorgon head, confronts the real creature again at her temple. Despite his attempts to defeat her using stealth and strategy, the Gorgon proves formidable, killing Perball's soldiers with ease. However, Perball ultimately manages to behead the Gorgon, only to discover that it was actually a piglet in disguise. The piglet is rescued by its mother, Clardusa, who heals its wounds, but Perball attacks them and is thwarted by Pegasus. After a fierce battle, Perball incapacitates Pegasus and throws his sword at Clardusa, hitting her wing and causing her to flee into the forest with Chyroar.;False negative;Summary;;beheading;;0;0;1;0;Gorgon;;0;0;1;0;Perball;;0;0;1;0;Incorrect;All three elements have FP or FN.;;;2135
Perball, after being tricked by a fake Gorgon head, confronts the real creature again at her temple. Despite his attempts to defeat her using stealth and strategy, the Gorgon proves formidable, killing Perball's soldiers with ease. However, Perball ultimately manages to behead the Gorgon, only to discover that it was actually a piglet in disguise. The piglet is rescued by its mother, Clardusa, who heals its wounds, but Perball attacks them and is thwarted by Pegasus. After a fierce battle, Perball incapacitates Pegasus and throws his sword at Clardusa, hitting her wing and causing her to flee into the forest with Chyroar.;False negative;Summary;;stabbing;;0;0;1;0;Clardusa;;0;0;1;0;Villager's wife;;0;0;1;0;Incorrect;All three elements have FP or FN.;narrator;third;2135
Perball, after being tricked by a fake Gorgon head, confronts the real creature again at her temple. Despite his attempts to defeat her using stealth and strategy, the Gorgon proves formidable, killing Perball's soldiers with ease. However, Perball ultimately manages to behead the Gorgon, only to discover that it was actually a piglet in disguise. The piglet is rescued by its mother, Clardusa, who heals its wounds, but Perball attacks them and is thwarted by Pegasus. After a fierce battle, Perball incapacitates Pegasus and throws his sword at Clardusa, hitting her wing and causing her to flee into the forest with Chyroar.;False negative;Summary;;slaying;;0;0;1;0;Clardusa;;0;0;1;0;many warriors;;0;0;1;0;Incorrect;All three elements have FP or FN.;narrator;third;2135
Perball, after being tricked by a fake Gorgon head, confronts the real creature again at her temple. Despite his attempts to defeat her using stealth and strategy, the Gorgon proves formidable, killing Perball's soldiers with ease. However, Perball ultimately manages to behead the Gorgon, only to discover that it was actually a piglet in disguise. The piglet is rescued by its mother, Clardusa, who heals its wounds, but Perball attacks them and is thwarted by Pegasus. After a fierce battle, Perball incapacitates Pegasus and throws his sword at Clardusa, hitting her wing and causing her to flee into the forest with Chyroar.;False negative;Summary;;petrification;;0;0;1;0;Villager;;0;0;1;0;Clardusa;;0;0;1;0;Incorrect;All three elements have FP or FN.;narrator;third;2135
Ismene visits her sister Antigone's body at night, after the city has fallen silent following Antigone's death. She finds Antigone's corpse cold and stiff, with blue bruises on her throat, and is overcome with grief. Ismene touches and kisses Antigone's body, eventually becoming violent and striking her chest in a desperate attempt to rouse her. As she calms down, Ismene begins to caress Antigone's body, and in a shocking turn of events, she engages in a sexual act with the corpse, trying to reconnect with her sister and share her warmth. Afterward, Ismene is consumed by fury and hatred, but ultimately realizes that her anger is directed at herself for still being afraid of Antigone even in death.;False negative;Summary;;being choked;unknown;0;0;1;0;Antigone;Antigone;1;0;0;0;Ismene's uncle;none;0;0;0;1;Partially Correct;Errors in: Mode of Demise (FP or FN) with at least one TP;narrator;third;1117
Melinoe, the goddess, kills six children and their mother, Queen Aemma, due to King Viserys' quest for a male heir. She then appears before Prince Daemon, Rhaenyra, Helaena, Aemond, and Aegon, offering them a chance to escape mortality by being raised by gods. Helaena chooses Apollo, while Melinoe selects Ares for Aemond. Aegon requests Melinoe herself as his mother, despite her reservations about being imperfect, and she agrees, embracing the three children before disappearing with them in a puff of black smoke.;False negative;Summary;;being choked;;0;0;1;0;Alicent Hightower;;0;0;1;0;Melinoë;;0;0;1;0;Incorrect;All three elements have FP or FN.;indirect thought;third;3488
Melinoe, the goddess, kills six children and their mother, Queen Aemma, due to King Viserys' quest for a male heir. She then appears before Prince Daemon, Rhaenyra, Helaena, Aemond, and Aegon, offering them a chance to escape mortality by being raised by gods. Helaena chooses Apollo, while Melinoe selects Ares for Aemond. Aegon requests Melinoe herself as his mother, despite her reservations about being imperfect, and she agrees, embracing the three children before disappearing with them in a puff of black smoke.;False negative;Summary;;physical weakness due to extensive childbearing;;0;0;1;0;Queen Aemma;Queen Aemma;1;0;0;0;;;0;0;0;1;Correct;;direct speech;third;3488
Melinoe, the goddess, kills six children and their mother, Queen Aemma, due to King Viserys' quest for a male heir. She then appears before Prince Daemon, Rhaenyra, Helaena, Aemond, and Aegon, offering them a chance to escape mortality by being raised by gods. Helaena chooses Apollo, while Melinoe selects Ares for Aemond. Aegon requests Melinoe herself as his mother, despite her reservations about being imperfect, and she agrees, embracing the three children before disappearing with them in a puff of black smoke.;Generic character death;Summary;;;;0;0;0;1;six children;six children;1;0;0;0;;;0;0;0;1;Correct;;direct speech;third;3488
Melinoe, the goddess, kills six children and their mother, Queen Aemma, due to King Viserys' quest for a male heir. She then appears before Prince Daemon, Rhaenyra, Helaena, Aemond, and Aegon, offering them a chance to escape mortality by being raised by gods. Helaena chooses Apollo, while Melinoe selects Ares for Aemond. Aegon requests Melinoe herself as his mother, despite her reservations about being imperfect, and she agrees, embracing the three children before disappearing with them in a puff of black smoke.;Generic character death;Summary;;;;0;0;0;1;grandfather;;0;0;1;0;Melinoë;;0;0;1;1;Incorrect;Errors but no TPs.;narrator;third;3488
The narrator, a Goddess, spends time with her son Asterion, who has been born with physical characteristics of a bull due to an affair with a god. They engage in incestuous activities, and she praises him for his work on a model ship. After their intimate encounter, the narrator realizes that her moon-blood did not come last month, and she is pregnant with another child. She tries to convey this news to Asterion but he doesn't understand. The narrator is happy about the pregnancy and looks forward to reassuring Asterion as her body changes during the coming months.;False negative;Summary;;unspecified;;0;0;0;1;the old queen;;0;0;1;0;---;;0;0;0;1;Incorrect;Errors but no TPs.;narrator;first;6256
Zeus had an affair with Semele, but she left him after becoming pregnant. Hera, Zeus' wife, found out and sought revenge by tricking Semele into asking Zeus to show himself in his divine form, which killed her. Months later, Zeus returned to Olympus, but was distant and refused to talk about what had happened. He became more secretive and isolated, only giving orders through Hermes and refusing to discuss anything personal. Years went by with Zeus continuing his infidelities, but he never forgot Semele and would occasionally have nightmares about her. When rumors of another child of Zeus appeared, Hera asked if the demigod Dionysus was indeed his son, and Zeus confirmed that Dionysus was the son of Semele, warning Hera not to touch him.;;;;manipulation, looking at a divine aura;Divine Form;1;0;0;0;Semele;Semele;1;0;0;0;Zeus;Zeus;1;0;0;0;Correct;No errors for Victim, Perpetrator, or Mode of Demise.;narrator;third;1637
Klytemnestra, queen of Mycenae, devises a plan for revenge against her husband King Agamemnon, who had sacrificed their daughter Iphigenia before leaving for Troy. She sends their children away to safety and prepares a trap for the king. Upon his return, she leads him to the bathhouse, where she kills him with a hidden weapon while he is trapped in a tight robe. Kassandra, a Trojan princess brought by Agamemnon, witnesses the murder and confronts Klytemnestra, but instead of attacking her, she seems satisfied that revenge has been taken, even if not by her own hand. With the king dead, Klytemnestra plans to join forces with Aegisthus to rule Mycenae.;False negative;Summary;;unspecified;;0;0;0;1;Klytemnestra's husband and son;;0;0;1;0;Agamemnon;;0;0;1;0;Incorrect;Errors but no TPs.;indirect thought;third;6448
Klytemnestra, queen of Mycenae, devises a plan for revenge against her husband King Agamemnon, who had sacrificed their daughter Iphigenia before leaving for Troy. She sends their children away to safety and prepares a trap for the king. Upon his return, she leads him to the bathhouse, where she kills him with a hidden weapon while he is trapped in a tight robe. Kassandra, a Trojan princess brought by Agamemnon, witnesses the murder and confronts Klytemnestra, but instead of attacking her, she seems satisfied that revenge has been taken, even if not by her own hand. With the king dead, Klytemnestra plans to join forces with Aegisthus to rule Mycenae.;;;;sacrifice;sacrifice;1;0;0;0;Iphigenia;Iphigenia;1;0;0;0;Agamemnon;Agamemnon;1;0;0;0;Correct;No errors for Victim, Perpetrator, or Mode of Demise.;direct speech;third;6448
Klytemnestra, queen of Mycenae, devises a plan for revenge against her husband King Agamemnon, who had sacrificed their daughter Iphigenia before leaving for Troy. She sends their children away to safety and prepares a trap for the king. Upon his return, she leads him to the bathhouse, where she kills him with a hidden weapon while he is trapped in a tight robe. Kassandra, a Trojan princess brought by Agamemnon, witnesses the murder and confronts Klytemnestra, but instead of attacking her, she seems satisfied that revenge has been taken, even if not by her own hand. With the king dead, Klytemnestra plans to join forces with Aegisthus to rule Mycenae.;;;;stabbing;stabbing;1;0;0;0;Agamemnon;Agamemnon;1;0;0;0;Klytemnestra;Klytemnestra;1;0;0;0;Correct;No errors for Victim, Perpetrator, or Mode of Demise.;narrator;third;6448
Klytemnestra, queen of Mycenae, devises a plan for revenge against her husband King Agamemnon, who had sacrificed their daughter Iphigenia before leaving for Troy. She sends their children away to safety and prepares a trap for the king. Upon his return, she leads him to the bathhouse, where she kills him with a hidden weapon while he is trapped in a tight robe. Kassandra, a Trojan princess brought by Agamemnon, witnesses the murder and confronts Klytemnestra, but instead of attacking her, she seems satisfied that revenge has been taken, even if not by her own hand. With the king dead, Klytemnestra plans to join forces with Aegisthus to rule Mycenae.;False negative;Summary;;stabbing ;;0;0;1;0;Kassandra;;0;0;1;0;Klytemnestra;;0;0;1;0;Incorrect;All three elements have FP or FN.;narrator;third;6448
A woman had a near-death experience with a bear, during which she was dragged underwater by an entity that left her leg severely wounded. As she thought she would die, she saw flashes of her life from childhood to adulthood, realizing that she had neglected her own well-being and lost touch with her inner child. After the vision ended, she found herself back in the river, where she discovered the body of a young girl who looked just like her and realized it was her inner child, whose death was a manifestation of her own neglect. The entity reappeared, warning her to take action and live for herself, and the woman woke up with a newfound understanding of the need to prioritize her own well-being.;;;;drowning;drowning;1;0;0;0;Original Character;woman;1;0;0;0;entity;entity;1;0;0;0;Correct;No errors for Victim, Perpetrator, or Mode of Demise.;narrator;first;1974
A woman had a near-death experience with a bear, during which she was dragged underwater by an entity that left her leg severely wounded. As she thought she would die, she saw flashes of her life from childhood to adulthood, realizing that she had neglected her own well-being and lost touch with her inner child. After the vision ended, she found herself back in the river, where she discovered the body of a young girl who looked just like her and realized it was her inner child, whose death was a manifestation of her own neglect. The entity reappeared, warning her to take action and live for herself, and the woman woke up with a newfound understanding of the need to prioritize her own well-being.;False positive;Summary;;;neglect;0;1;0;0;;inner child;0;1;0;0;;woman;0;1;0;0;Incorrect;All three elements have FP or FN.;direct speech;first;1974
In a grand temple, Kore stands before three kings - Zeus, the ruler of the sky, Poseidon, the king of the sea, and an unnamed eldest king - to be judged for her crimes against mortals during her immortal youth. The gods and goddesses eye her with horror due to her scars and reputation for causing destruction. Zeus accuses Kore of putting them all in danger with her actions, which have caused damage to Gaia and Olympia, and demands she be punished. As Zeus speaks, Kore's physical condition deteriorates, and she falls to her knees, prompting her mother, Demeter, to rush to her side and plead for mercy, warning that a goddess is dying.;False negative;Summary;;struck by lightening;deterioration;0;1;1;0;Persephone;Kore;1;0;0;0;Zeus;;0;0;1;0;Partially Correct;Errors in: Perpetrator (FP or FN), Mode of Demise (FP or FN) with at least one TP;direct speech;first;574
In a grand temple, Kore stands before three kings - Zeus, the ruler of the sky, Poseidon, the king of the sea, and an unnamed eldest king - to be judged for her crimes against mortals during her immortal youth. The gods and goddesses eye her with horror due to her scars and reputation for causing destruction. Zeus accuses Kore of putting them all in danger with her actions, which have caused damage to Gaia and Olympia, and demands she be punished. As Zeus speaks, Kore's physical condition deteriorates, and she falls to her knees, prompting her mother, Demeter, to rush to her side and plead for mercy, warning that a goddess is dying.;False negative;Summary;;starvation;;0;0;1;0;mortals;;0;0;1;0;Persephone;;0;0;1;0;Incorrect;All three elements have FP or FN.;;;574
Orpheus, a renowned musician, had gone down to the underworld to reclaim his beloved Eurydice but lost her again when he turned back, forgetting she was still in darkness. Overwhelmed with grief, Orpheus abandoned his craft, and rumors spread about his voice being taken by a god or lost due to sadness. Refusing offers from Dionysus's followers, the Maenads, and the god himself, Orpheus found solace in Apollo and his mother Calliope. However, when he rejected Dionysus's advances, the god ordered the Maenads to kill him, and they tore Orpheus apart. His remains were thrown into a river and eventually reunited with his wife Eurydice in Elysium, where they sang together once more.;;;;tearing to pieces;tearing to pieces;1;0;0;0;Orpheus;Orpheus;1;0;0;0;Maenads;Maenads;1;0;0;0;Correct;No errors for Victim, Perpetrator, or Mode of Demise.;narrator;third;400
