work_id;Error Type;Error Scope;Title;Presentation_Mode;Narrator_POV;Victim;Victim_P;Victim_TP;Victim_FP;Victim_FN;Victim_TN;Perpetrator;Perpetrator_P;Perpetrator_TP;Perpetrator_FP;Perpetrator_FN;Perpetrator_TN;Mode of Demise;Mode of Demise_P;Mode of Demise_TP;Mode of Demise_FP;Mode of Demise_FN;Mode of Demise_TN;summary_P;Classification;Reason;words
50126794;FNmin;SUM;In the Minotaur's Maze;narrator;second;humans;;0;0;1;0;Asterion;;0;0;1;0;being eaten;;0;0;1;0;An explorer seeking ancient relics uses magic and investigation to locate the Minotaur labyrinth within an enchanted cave system. Upon entering the maze through a hidden door, they discover a pocket dimension resembling an idyllic farm. Curiosity leads them to a large house where they encounter Asterion, the Minotaur, who has survived for centuries. Driven by isolation and instinct, he treats the explorer as a mate rather than prey, overpowering and assaulting them despite their pleas. The encounter is violent, causing significant physical and emotional trauma. Afterward, Asterion cleans the explorer and holds them close, showing a twisted mix of brutality and tenderness.;Incorrect;All three elements have FP or FN.;979
50519623;FNmin;SUM;On Athena's Altar;narrator;first;unspecified;;0;0;1;0;unspecified;;0;0;1;0;slaying;;0;0;1;0;Cassandra, a priestess in Troy, clings to Athena's statue in the temple as the city burns around her, praying for protection from the invading Greeks. Despite her foresight of the impending doom given by Apollo, she resists resigning to her fate and begs Athena for aid. Ajax, a Greek warrior, enters the temple, overpowers her, and commits sacrilege by raping her at the altar. Cassandra's memories of Troy's former glory contrast with its current destruction as it falls to the Greeks. After the assault, she is transformed, no longer herself but a symbol of wrath and flame, leaving behind only the truth that Ajax killed her.;Incorrect;All three elements have FP or FN.;560
50519623;FNmin;KE;On Athena's Altar;narrator;first;unspecified;;0;0;1;0;unspecified;;0;0;1;0;burning;;0;0;1;0;Cassandra, a priestess in Troy, clings to Athena's statue in the temple as the city burns around her, praying for protection from the invading Greeks. Despite her foresight of the impending doom given by Apollo, she resists resigning to her fate and begs Athena for aid. Ajax, a Greek warrior, enters the temple, overpowers her, and commits sacrilege by raping her at the altar. Cassandra's memories of Troy's former glory contrast with its current destruction as it falls to the Greeks. After the assault, she is transformed, no longer herself but a symbol of wrath and flame, leaving behind only the truth that Ajax killed her.;Incorrect;All three elements have FP or FN.;560
51106009;FNmaj;SUM;In the Eye of the Beholden ;narrator;first;Perseus;;0;0;1;0;Medusa;;0;0;1;0;petrification;;0;0;1;0;In the provided story, an aging man spends his final moments with Medusa on a clifftop. Despite his declining health, he cherishes their time together and expresses his love for her. When his sight momentarily returns, he admires her unique features rather than fearing them. He requests to die in her presence, which she reluctantly grants. As his body turns to stone, they share tender words, and after his passing, Medusa finds solace in their love and past victories.;Incorrect;All three elements have FP or FN.;5714
51106009;;;In the Eye of the Beholden ;narrator;first;Theofylaktos;aging man;1;0;0;0;Medusa;Medusa;1;0;0;0;petrification;turned to stone;1;0;0;0;In the provided story, an aging man spends his final moments with Medusa on a clifftop. Despite his declining health, he cherishes their time together and expresses his love for her. When his sight momentarily returns, he admires her unique features rather than fearing them. He requests to die in her presence, which she reluctantly grants. As his body turns to stone, they share tender words, and after his passing, Medusa finds solace in their love and past victories.;Correct;No errors for Victim, Perpetrator, or Mode of Demise.;5714
52941766;;;I Summarize Greek Myths (But make it funny_) ;narrator;first;mortals;humanity;1;0;0;0;Zeus;Zeus;1;0;0;0;flood;flood;1;0;0;0;Zeus took over after the Titan war and destroyed the initial flawed human races he created, which were either immature or violent. Prometheus defied Zeus by gifting fire to humans, leading to his eternal punishment. As retribution, Zeus created Pandora, who released evils into the world upon opening a jar, leaving only hope behind. Faced with humanity's suffering, Zeus decided to destroy them with a flood, but Deucalion and Pyrrha survived by hiding in a box. They repopulated the earth by tossing rocks, which Zeus transformed into people, establishing a lasting human race.;Correct;No errors for Victim, Perpetrator, or Mode of Demise.;4950
52941766;FNmaj;SUM;I Summarize Greek Myths (But make it funny_) ;narrator;first;Orpheus;;0;0;1;0;followers of the Dionysus cult;;0;0;1;0;tearing to pieces;;0;0;1;0;Zeus took over after the Titan war and destroyed the initial flawed human races he created, which were either immature or violent. Prometheus defied Zeus by gifting fire to humans, leading to his eternal punishment. As retribution, Zeus created Pandora, who released evils into the world upon opening a jar, leaving only hope behind. Faced with humanity's suffering, Zeus decided to destroy them with a flood, but Deucalion and Pyrrha survived by hiding in a box. They repopulated the earth by tossing rocks, which Zeus transformed into people, establishing a lasting human race.;Incorrect;All three elements have FP or FN.;4950
52941766;FNmaj;SUM;I Summarize Greek Myths (But make it funny_) ;narrator;first;Chiron;;0;0;1;0;Heracles;;0;0;1;0;being shot;;0;0;1;0;Zeus took over after the Titan war and destroyed the initial flawed human races he created, which were either immature or violent. Prometheus defied Zeus by gifting fire to humans, leading to his eternal punishment. As retribution, Zeus created Pandora, who released evils into the world upon opening a jar, leaving only hope behind. Faced with humanity's suffering, Zeus decided to destroy them with a flood, but Deucalion and Pyrrha survived by hiding in a box. They repopulated the earth by tossing rocks, which Zeus transformed into people, establishing a lasting human race.;Incorrect;All three elements have FP or FN.;4950
52941766;FNmin;SUM;I Summarize Greek Myths (But make it funny_) ;narrator;first;mortals;;0;0;1;0;---;;0;0;0;1;drought/famine;;0;0;1;0;Zeus took over after the Titan war and destroyed the initial flawed human races he created, which were either immature or violent. Prometheus defied Zeus by gifting fire to humans, leading to his eternal punishment. As retribution, Zeus created Pandora, who released evils into the world upon opening a jar, leaving only hope behind. Faced with humanity's suffering, Zeus decided to destroy them with a flood, but Deucalion and Pyrrha survived by hiding in a box. They repopulated the earth by tossing rocks, which Zeus transformed into people, establishing a lasting human race.;Incorrect;Errors but no TPs.;4950
52941766;FNmin;SUM;I Summarize Greek Myths (But make it funny_) ;narrator;first;babies;;0;0;1;0;---;;0;0;0;1;unspecified;;0;0;0;1;Zeus took over after the Titan war and destroyed the initial flawed human races he created, which were either immature or violent. Prometheus defied Zeus by gifting fire to humans, leading to his eternal punishment. As retribution, Zeus created Pandora, who released evils into the world upon opening a jar, leaving only hope behind. Faced with humanity's suffering, Zeus decided to destroy them with a flood, but Deucalion and Pyrrha survived by hiding in a box. They repopulated the earth by tossing rocks, which Zeus transformed into people, establishing a lasting human race.;Incorrect;Errors but no TPs.;4950
52941766;FNmaj;SUM;I Summarize Greek Myths (But make it funny_) ;narrator;first;Hydra;;0;0;1;0;Heracles;;0;0;1;0;slashing head off;;0;0;1;0;Zeus took over after the Titan war and destroyed the initial flawed human races he created, which were either immature or violent. Prometheus defied Zeus by gifting fire to humans, leading to his eternal punishment. As retribution, Zeus created Pandora, who released evils into the world upon opening a jar, leaving only hope behind. Faced with humanity's suffering, Zeus decided to destroy them with a flood, but Deucalion and Pyrrha survived by hiding in a box. They repopulated the earth by tossing rocks, which Zeus transformed into people, establishing a lasting human race.;Incorrect;All three elements have FP or FN.;4950
52941766;FNmaj;SUM;I Summarize Greek Myths (But make it funny_) ;narrator;first;Eurydice;;0;0;1;0;---;;0;0;0;1;snake bite;;0;0;1;0;Zeus took over after the Titan war and destroyed the initial flawed human races he created, which were either immature or violent. Prometheus defied Zeus by gifting fire to humans, leading to his eternal punishment. As retribution, Zeus created Pandora, who released evils into the world upon opening a jar, leaving only hope behind. Faced with humanity's suffering, Zeus decided to destroy them with a flood, but Deucalion and Pyrrha survived by hiding in a box. They repopulated the earth by tossing rocks, which Zeus transformed into people, establishing a lasting human race.;Incorrect;Errors but no TPs.;4950
52941766;FNmin;SUM;I Summarize Greek Myths (But make it funny_) ;narrator;first;a centaur;;0;0;1;0;Heracles;;0;0;1;0;unspecified;;0;0;0;1;Zeus took over after the Titan war and destroyed the initial flawed human races he created, which were either immature or violent. Prometheus defied Zeus by gifting fire to humans, leading to his eternal punishment. As retribution, Zeus created Pandora, who released evils into the world upon opening a jar, leaving only hope behind. Faced with humanity's suffering, Zeus decided to destroy them with a flood, but Deucalion and Pyrrha survived by hiding in a box. They repopulated the earth by tossing rocks, which Zeus transformed into people, establishing a lasting human race.;Incorrect;Errors but no TPs.;4950
52941766;FPmin;SUM;;;;;initial flawed human races;0;1;0;0;;Zeus;0;1;0;0;;destruction;0;1;0;0;Zeus took over after the Titan war and destroyed the initial flawed human races he created, which were either immature or violent. Prometheus defied Zeus by gifting fire to humans, leading to his eternal punishment. As retribution, Zeus created Pandora, who released evils into the world upon opening a jar, leaving only hope behind. Faced with humanity's suffering, Zeus decided to destroy them with a flood, but Deucalion and Pyrrha survived by hiding in a box. They repopulated the earth by tossing rocks, which Zeus transformed into people, establishing a lasting human race.;Incorrect;All three elements have FP or FN.;4950
52941766;FNmin;SUM;I Summarize Greek Myths (But make it funny_) ;narrator;first;Heracles' music teacher;;0;0;1;0;Heracles;;0;0;1;0;unspecified;;0;0;0;1;Zeus took over after the Titan war and destroyed the initial flawed human races he created, which were either immature or violent. Prometheus defied Zeus by gifting fire to humans, leading to his eternal punishment. As retribution, Zeus created Pandora, who released evils into the world upon opening a jar, leaving only hope behind. Faced with humanity's suffering, Zeus decided to destroy them with a flood, but Deucalion and Pyrrha survived by hiding in a box. They repopulated the earth by tossing rocks, which Zeus transformed into people, establishing a lasting human race.;Incorrect;Errors but no TPs.;4950
52941766;FNmaj;SUM;I Summarize Greek Myths (But make it funny_) ;narrator;first;a centaur Nesso's;;0;0;1;0;Heracles;;0;0;1;0;being shot;;0;0;1;0;Zeus took over after the Titan war and destroyed the initial flawed human races he created, which were either immature or violent. Prometheus defied Zeus by gifting fire to humans, leading to his eternal punishment. As retribution, Zeus created Pandora, who released evils into the world upon opening a jar, leaving only hope behind. Faced with humanity's suffering, Zeus decided to destroy them with a flood, but Deucalion and Pyrrha survived by hiding in a box. They repopulated the earth by tossing rocks, which Zeus transformed into people, establishing a lasting human race.;Incorrect;All three elements have FP or FN.;4950
54516907;FNmin;SUM;The Demigod And The Gorgon ;narrator;third;villagers;;0;0;1;0;Anithea/Clardusa;;0;0;1;0;petrification;;0;0;1;0;Perball fails to kill the Gorgon after discovering the head he presented was a fake, filled with snakes that bite him, and plots his revenge. Returning to the temple with soldiers sent by Anithena, they face relentless rain and a mysterious statue before encountering the Gorgon inside. The Gorgon kills one soldier and defeats the others with her sword, but Perball uses a mirror shield to trick her into attacking it while he hides. When she approaches, he beheads her, only for the severed head to transform into a squealing piglet with fake snakes. The decapitated body reveals its true form, and a winged horse rescues the piglet. Clardusa, the Gorgon, heals her son Chyroar's wounds but is nearly attacked by an invisible Perball until Pegasus intervenes. Perball fights off Pegasus, injures it, and throws his sword at Clardusa, piercing her wing as she flees with Chyroar into the forest. Determined to finish her, Perball pursues them into the woods.;Incorrect;All three elements have FP or FN.;2135
54516907;FNmin;KE;The Demigod And The Gorgon ;narrator;third;gorgon;;0;0;1;0;Perball;;0;0;1;0;beheading;;0;0;1;0;Perball fails to kill the Gorgon after discovering the head he presented was a fake, filled with snakes that bite him, and plots his revenge. Returning to the temple with soldiers sent by Anithena, they face relentless rain and a mysterious statue before encountering the Gorgon inside. The Gorgon kills one soldier and defeats the others with her sword, but Perball uses a mirror shield to trick her into attacking it while he hides. When she approaches, he beheads her, only for the severed head to transform into a squealing piglet with fake snakes. The decapitated body reveals its true form, and a winged horse rescues the piglet. Clardusa, the Gorgon, heals her son Chyroar's wounds but is nearly attacked by an invisible Perball until Pegasus intervenes. Perball fights off Pegasus, injures it, and throws his sword at Clardusa, piercing her wing as she flees with Chyroar into the forest. Determined to finish her, Perball pursues them into the woods.;Incorrect;All three elements have FP or FN.;2135
54516907;FNmin;SUM;The Myth Of Clardusa Rewrite;narrator;third;Villager;;0;0;1;0;Clardusa;;0;0;1;0;petrification;;0;0;1;0;Perball fails to kill the Gorgon after discovering the head he presented was a fake, filled with snakes that bite him, and plots his revenge. Returning to the temple with soldiers sent by Anithena, they face relentless rain and a mysterious statue before encountering the Gorgon inside. The Gorgon kills one soldier and defeats the others with her sword, but Perball uses a mirror shield to trick her into attacking it while he hides. When she approaches, he beheads her, only for the severed head to transform into a squealing piglet with fake snakes. The decapitated body reveals its true form, and a winged horse rescues the piglet. Clardusa, the Gorgon, heals her son Chyroar's wounds but is nearly attacked by an invisible Perball until Pegasus intervenes. Perball fights off Pegasus, injures it, and throws his sword at Clardusa, piercing her wing as she flees with Chyroar into the forest. Determined to finish her, Perball pursues them into the woods.;Incorrect;All three elements have FP or FN.;2135
54516907;FNmin;SUM;The Demigod And The Gorgon ;narrator;third;warriors;;0;0;1;0;Anithea/Clardusa;;0;0;1;0;petrification;;0;0;1;0;Perball fails to kill the Gorgon after discovering the head he presented was a fake, filled with snakes that bite him, and plots his revenge. Returning to the temple with soldiers sent by Anithena, they face relentless rain and a mysterious statue before encountering the Gorgon inside. The Gorgon kills one soldier and defeats the others with her sword, but Perball uses a mirror shield to trick her into attacking it while he hides. When she approaches, he beheads her, only for the severed head to transform into a squealing piglet with fake snakes. The decapitated body reveals its true form, and a winged horse rescues the piglet. Clardusa, the Gorgon, heals her son Chyroar's wounds but is nearly attacked by an invisible Perball until Pegasus intervenes. Perball fights off Pegasus, injures it, and throws his sword at Clardusa, piercing her wing as she flees with Chyroar into the forest. Determined to finish her, Perball pursues them into the woods.;Incorrect;All three elements have FP or FN.;2135
54516907;FNmaj;SUM;The Myth Of Clardusa Rewrite;narrator;third;Clardusa;;0;0;1;0;Villager's wife;;0;0;1;0;stabbing;;0;0;1;0;Perball fails to kill the Gorgon after discovering the head he presented was a fake, filled with snakes that bite him, and plots his revenge. Returning to the temple with soldiers sent by Anithena, they face relentless rain and a mysterious statue before encountering the Gorgon inside. The Gorgon kills one soldier and defeats the others with her sword, but Perball uses a mirror shield to trick her into attacking it while he hides. When she approaches, he beheads her, only for the severed head to transform into a squealing piglet with fake snakes. The decapitated body reveals its true form, and a winged horse rescues the piglet. Clardusa, the Gorgon, heals her son Chyroar's wounds but is nearly attacked by an invisible Perball until Pegasus intervenes. Perball fights off Pegasus, injures it, and throws his sword at Clardusa, piercing her wing as she flees with Chyroar into the forest. Determined to finish her, Perball pursues them into the woods.;Incorrect;All three elements have FP or FN.;2135
54516907;FNmin;SUM;The Myth Of Clardusa Rewrite;narrator;third;many warriors;;0;0;1;0;Clardusa;;0;0;1;0;slaying;;0;0;1;0;Perball fails to kill the Gorgon after discovering the head he presented was a fake, filled with snakes that bite him, and plots his revenge. Returning to the temple with soldiers sent by Anithena, they face relentless rain and a mysterious statue before encountering the Gorgon inside. The Gorgon kills one soldier and defeats the others with her sword, but Perball uses a mirror shield to trick her into attacking it while he hides. When she approaches, he beheads her, only for the severed head to transform into a squealing piglet with fake snakes. The decapitated body reveals its true form, and a winged horse rescues the piglet. Clardusa, the Gorgon, heals her son Chyroar's wounds but is nearly attacked by an invisible Perball until Pegasus intervenes. Perball fights off Pegasus, injures it, and throws his sword at Clardusa, piercing her wing as she flees with Chyroar into the forest. Determined to finish her, Perball pursues them into the woods.;Incorrect;All three elements have FP or FN.;2135
54516907;FPmin;SUM;;;;;soldier;0;1;0;0;;Gorgon;0;1;0;0;;killed with sword;0;1;0;0;Perball fails to kill the Gorgon after discovering the head he presented was a fake, filled with snakes that bite him, and plots his revenge. Returning to the temple with soldiers sent by Anithena, they face relentless rain and a mysterious statue before encountering the Gorgon inside. The Gorgon kills one soldier and defeats the others with her sword, but Perball uses a mirror shield to trick her into attacking it while he hides. When she approaches, he beheads her, only for the severed head to transform into a squealing piglet with fake snakes. The decapitated body reveals its true form, and a winged horse rescues the piglet. Clardusa, the Gorgon, heals her son Chyroar's wounds but is nearly attacked by an invisible Perball until Pegasus intervenes. Perball fights off Pegasus, injures it, and throws his sword at Clardusa, piercing her wing as she flees with Chyroar into the forest. Determined to finish her, Perball pursues them into the woods.;Incorrect;All three elements have FP or FN.;2135
56246299;FNmaj;SUM;Misuse, Oh ;narrator;third;Antigone;Antigone;1;0;0;0;Ismene's uncle;unknown;0;0;1;0;being choked;unknown;0;0;1;0;Ismene visits her sister Antigone’s corpse under the cover of night in Thebes, where grief and despair overwhelm her. She touches and mourns over Antigone’s lifeless body, driven by a mix of anguish and longing. Ismene’s sorrow turns into intimate acts as she seeks to connect with her deceased sister, expressing both love and anger. Her emotions shift from hatred toward Antigone for leaving her behind to self-loathing, realizing her fury is directed at herself for not following her sister in death. The story ends with Ismene physically close to Antigone but emotionally distant, highlighting their complex bond.;Partially Correct;Errors in: Perpetrator (FP or FN), Mode of Demise (FP or FN) with at least one TP;1117
56347633;FNmaj;SUM;A Visit from the Underworld ;indirect thought;third;Alicent Hightower;;0;0;1;0;Melinoë;;0;0;1;0;being choked;;0;0;1;0;Melinoe confronts a king for his role in the deaths of his wife and six children, emphasizing that he will never see them again. She then offers Aemond, Helaena, and Aegon a choice: Helaena chooses Apollo as her guardian, while Melinoe suggests Ares for Aemond due to his fierce nature. Daemon objects, disapproving of the Hightower children being honored, but Melinoe defends them, highlighting their innocence and connection to him. Aegon requests Melinoe herself as his guardian, despite her flaws, and she agrees, excited to take on a maternal role. The four then disappear in a puff of black smoke, with Melinoe eager to cause chaos in the Pantheon with her new children.;Incorrect;All three elements have FP or FN.;3488
56347633;FNmaj;SUM;A Visit from the Underworld ;direct speech;third;Queen Aemma;wife and six children;1;0;0;0;---;king;0;1;0;1;physical weakness due to extensive childbearing;killing;0;0;1;0;Melinoe confronts a king for his role in the deaths of his wife and six children, emphasizing that he will never see them again. She then offers Aemond, Helaena, and Aegon a choice: Helaena chooses Apollo as her guardian, while Melinoe suggests Ares for Aemond due to his fierce nature. Daemon objects, disapproving of the Hightower children being honored, but Melinoe defends them, highlighting their innocence and connection to him. Aegon requests Melinoe herself as his guardian, despite her flaws, and she agrees, excited to take on a maternal role. The four then disappear in a puff of black smoke, with Melinoe eager to cause chaos in the Pantheon with her new children.;Partially Correct;Errors in: Perpetrator (FP or FN), Mode of Demise (FP or FN) with at least one TP;3488
56347633;FNmin;SUM;A Visit from the Underworld ;narrator;third;grandfather;;0;0;1;0;Melinoë;;0;0;1;0;unspecified;;0;0;0;1;Melinoe confronts a king for his role in the deaths of his wife and six children, emphasizing that he will never see them again. She then offers Aemond, Helaena, and Aegon a choice: Helaena chooses Apollo as her guardian, while Melinoe suggests Ares for Aemond due to his fierce nature. Daemon objects, disapproving of the Hightower children being honored, but Melinoe defends them, highlighting their innocence and connection to him. Aegon requests Melinoe herself as his guardian, despite her flaws, and she agrees, excited to take on a maternal role. The four then disappear in a puff of black smoke, with Melinoe eager to cause chaos in the Pantheon with her new children.;Incorrect;Errors but no TPs.;3488
56347633;FNmin;SUM;A Visit from the Underworld ;direct speech;third;Viserys' six children;wife and six children;1;0;0;0;---;king;0;1;0;1;unspecified;killing;1;0;0;0;Melinoe confronts a king for his role in the deaths of his wife and six children, emphasizing that he will never see them again. She then offers Aemond, Helaena, and Aegon a choice: Helaena chooses Apollo as her guardian, while Melinoe suggests Ares for Aemond due to his fierce nature. Daemon objects, disapproving of the Hightower children being honored, but Melinoe defends them, highlighting their innocence and connection to him. Aegon requests Melinoe herself as his guardian, despite her flaws, and she agrees, excited to take on a maternal role. The four then disappear in a puff of black smoke, with Melinoe eager to cause chaos in the Pantheon with her new children.;Partially Correct;Errors in: Perpetrator (FP or FN) with at least one TP;3488
56417806;FNmin;SUM;Pasiphaë and the Minotaur ;narrator;first;the old queen;;0;0;1;0;---;;0;0;0;1;unspecified;;0;0;0;1;"The story revolves around a mother-son relationship filled with intense passion and primal communication. The mother and her son, Asterion, engage in frequent and vigorous intimacy, with servants aware but choosing to ignore the scandal. One evening, the mother praises Asterion for his detailed model ship, which he created without having seen a ship since childhood. Their bond is physical rather than verbal, as Asterion does not understand language. The next morning, the mother realizes she is pregnant, her girdle too tight and her moon-blood absent for two months. Overjoyed by the prospect of a new child, she hopes to name it Ariadne if it’s a girl. However, she struggles to share this news with Asterion, relying instead on physical reassurance to keep him content and secure in their relationship.""";Incorrect;Errors but no TPs.;6256
56574667;FNmaj;SUM;Dear Semele ;narrator;third;Semele;;0;0;1;0;Zeus;;0;0;1;0;manipulation, looking at a divine aura;;0;0;1;0;"Zeus became emotionally distant and withdrawn after Hera confronts him about Semele, refusing to discuss the matter or engage with her beyond formal interactions. He experienced nightmares and distress, pushing away even his lovers and family, including Ares, who acted as his \""bodyguard.\"" Months later, Zeus returned but maintained his emotional distance, and their relationship remained strained. When rumors surfaced about a new child of Zeus, Dionysus, claimed to be the son of Semele, Zeus confirmed the connection but forbade Hera from interfering with him, further deepening the rift between them as he left once again.";Incorrect;All three elements have FP or FN.;1637
56575177;FNmaj;SUM;Aulis Through Her Eyes ;narrator;third;Kassandra;;0;0;1;0;Klytemnestra;;0;0;1;0;stabbing ;;0;0;1;0;Klytemnestra, queen of Mycenae, devises a plan to avenge her daughter Iphigenia’s sacrifice by Agamemnon. She sends their children away for safety and prepares for his return from Troy. Upon Agamemnon’s triumphant arrival with Kassandra, a Trojan princess, Klytemnestra feigns affection but secretly plots his murder. She leads him to the bathhouse, traps him in a restrictive robe, and stabs him repeatedly, fulfilling her vengeance. Kassandra, who witnesses the killing, expresses satisfaction at seeing revenge fulfilled before confronting Klytemnestra with madness in her eyes. As guards approach, Klytemnestra spares Kassandra and reflects on her plan to install Aegisthus as king while retaining true power for herself.;Incorrect;All three elements have FP or FN.;6448
56575177;FNmaj;KE;Aulis Through Her Eyes ;direct speech;third;Iphigenia;;0;0;1;0;Agamemnon;;0;0;1;0;sacrifice;;0;0;1;0;Klytemnestra, queen of Mycenae, devises a plan to avenge her daughter Iphigenia’s sacrifice by Agamemnon. She sends their children away for safety and prepares for his return from Troy. Upon Agamemnon’s triumphant arrival with Kassandra, a Trojan princess, Klytemnestra feigns affection but secretly plots his murder. She leads him to the bathhouse, traps him in a restrictive robe, and stabs him repeatedly, fulfilling her vengeance. Kassandra, who witnesses the killing, expresses satisfaction at seeing revenge fulfilled before confronting Klytemnestra with madness in her eyes. As guards approach, Klytemnestra spares Kassandra and reflects on her plan to install Aegisthus as king while retaining true power for herself.;Incorrect;All three elements have FP or FN.;6448
56575177;FNmin;SUM;Aulis Through Her Eyes ;indirect thought;third;Klytemnestra's husband and son;;0;0;1;0;Agamemnon;;0;0;1;0;unspecified;;0;0;0;1;Klytemnestra, queen of Mycenae, devises a plan to avenge her daughter Iphigenia’s sacrifice by Agamemnon. She sends their children away for safety and prepares for his return from Troy. Upon Agamemnon’s triumphant arrival with Kassandra, a Trojan princess, Klytemnestra feigns affection but secretly plots his murder. She leads him to the bathhouse, traps him in a restrictive robe, and stabs him repeatedly, fulfilling her vengeance. Kassandra, who witnesses the killing, expresses satisfaction at seeing revenge fulfilled before confronting Klytemnestra with madness in her eyes. As guards approach, Klytemnestra spares Kassandra and reflects on her plan to install Aegisthus as king while retaining true power for herself.;Incorrect;Errors but no TPs.;6448
56575177;;;Aulis Through Her Eyes ;narrator;third;Agamemnon;Agamemnon;1;0;0;0;Klytemnestra;Klytemnestra;1;0;0;0;stabbing;stabbing;1;0;0;0;Klytemnestra, queen of Mycenae, devises a plan to avenge her daughter Iphigenia’s sacrifice by Agamemnon. She sends their children away for safety and prepares for his return from Troy. Upon Agamemnon’s triumphant arrival with Kassandra, a Trojan princess, Klytemnestra feigns affection but secretly plots his murder. She leads him to the bathhouse, traps him in a restrictive robe, and stabs him repeatedly, fulfilling her vengeance. Kassandra, who witnesses the killing, expresses satisfaction at seeing revenge fulfilled before confronting Klytemnestra with madness in her eyes. As guards approach, Klytemnestra spares Kassandra and reflects on her plan to install Aegisthus as king while retaining true power for herself.;Correct;No errors for Victim, Perpetrator, or Mode of Demise.;6448
56580688;FNmin;SUM;My Child;narrator;first;Original Character;;0;0;1;0;---;;0;0;0;1;drowning;;0;0;1;0;The narrator is attacked by a bear while in water but is dragged underwater by an entity that shows them visions of their life. These visions reveal the death of their inner child, symbolizing the loss of innocence and protection. After releasing the child's body, they receive a warning to act for themselves, understanding the vision as a plea to change their life path.;Incorrect;Errors but no TPs.;1974
56580688;FPmin;SUM;;;;;inner child;0;1;0;0;;self;0;1;0;0;;symbolic;0;1;0;0;The narrator is attacked by a bear while in water but is dragged underwater by an entity that shows them visions of their life. These visions reveal the death of their inner child, symbolizing the loss of innocence and protection. After releasing the child's body, they receive a warning to act for themselves, understanding the vision as a plea to change their life path.;Incorrect;All three elements have FP or FN.;1974
56631334;FNmin;SUM;;;;;none;0;0;1;0;;none;0;0;1;0;;none;0;0;1;0;The story revolves around Kore, a being with scars and a dark past, who stands before Zeus and other gods to be judged for her crimes against mortals, Gaia, and Olympus. Zeus accuses her of causing destruction and endangering the divine realm, delivering his verdict with dramatic flair and authority. Kore, emotionally detached and burdened by her immortal existence, endures physical pain and emotional turmoil as Zeus condemns her actions. Her mother, Demeter, intervenes, showing rare fear and concern for Kore's well-being, while Zeus maintains his stern stance, silencing the assembly to emphasize his authority. The scene captures a tense confrontation between divine judgment, maternal love, and Kore's internal suffering.;Incorrect;All three elements have FP or FN.;574
56631334;FNmaj;SUM;Ugly Beauty And A Restless Love;direct speech;first;Persephone;;0;0;1;0;Zeus;;0;0;1;0;struck by lightening;;0;0;1;0;The story revolves around Kore, a being with scars and a dark past, who stands before Zeus and other gods to be judged for her crimes against mortals, Gaia, and Olympus. Zeus accuses her of causing destruction and endangering the divine realm, delivering his verdict with dramatic flair and authority. Kore, emotionally detached and burdened by her immortal existence, endures physical pain and emotional turmoil as Zeus condemns her actions. Her mother, Demeter, intervenes, showing rare fear and concern for Kore's well-being, while Zeus maintains his stern stance, silencing the assembly to emphasize his authority. The scene captures a tense confrontation between divine judgment, maternal love, and Kore's internal suffering.;Incorrect;All three elements have FP or FN.;574
56631334;FNmin;KE;Ugly Beauty And A Restless Love;direct speech;first;mortals;;0;0;1;0;Persephone;;0;0;1;0;starvation;;0;0;1;0;The story revolves around Kore, a being with scars and a dark past, who stands before Zeus and other gods to be judged for her crimes against mortals, Gaia, and Olympus. Zeus accuses her of causing destruction and endangering the divine realm, delivering his verdict with dramatic flair and authority. Kore, emotionally detached and burdened by her immortal existence, endures physical pain and emotional turmoil as Zeus condemns her actions. Her mother, Demeter, intervenes, showing rare fear and concern for Kore's well-being, while Zeus maintains his stern stance, silencing the assembly to emphasize his authority. The scene captures a tense confrontation between divine judgment, maternal love, and Kore's internal suffering.;Incorrect;All three elements have FP or FN.;574
56757454;FPmaj;SUM;;;;;Eurydice;0;1;0;0;;Orpheus;0;1;0;0;;failure;0;1;0;0;Orpheus, after losing Eurydice by turning around during their ascent from the underworld, abandoned his music as it failed to save her, leading to his decline in fame and isolation. Refusing the Maenads' pleas to perform, he sought solace with his mother Calliope and Apollo. Dionysus, angered by Orpheus's rejection of his offerings, commanded the Maenads to kill him, tearing him apart. His remains were recovered by Calliope, who buried them beside Eurydice, reuniting the couple in death. In Elysium, they were reunited, their voices entwining once more.;Incorrect;All three elements have FP or FN.;400
56757454;;;When the Myth is Over;narrator;third;Orpheus;Orpheus;1;0;0;0;Maenads;Maenads;1;0;0;0;tearing to pieces;tearing to pieces;1;0;0;0;Orpheus, after losing Eurydice by turning around during their ascent from the underworld, abandoned his music as it failed to save her, leading to his decline in fame and isolation. Refusing the Maenads' pleas to perform, he sought solace with his mother Calliope and Apollo. Dionysus, angered by Orpheus's rejection of his offerings, commanded the Maenads to kill him, tearing him apart. His remains were recovered by Calliope, who buried them beside Eurydice, reuniting the couple in death. In Elysium, they were reunited, their voices entwining once more.;Correct;No errors for Victim, Perpetrator, or Mode of Demise.;400
